StudentID,Name,Math,Science,English,History,Computer
S13238,Richard Reed,51,83,72,60,77
S13239,Michele Chen,41,90,54,80,100
S13240,John Vance,62,93,78,68,66
S13241,William Boyer,43,33,67,31,95
S13242,Tonya Humphrey,66,79,60,44,79
S13243,Joseph Gonzalez,46,75,38,70,100
S13244,Oscar Cruz,54,90,72,82,100
S13245,Danielle Garza,65,56,33,81,100
S13246,Dawn Christensen,79,74,84,90,50
S13247,Amanda Bartlett,92,90,40,45,53
S13248,Cheryl Walters,32,35,62,69,61
S13249,Leah Allison DDS,47,43,45,75,79
S13250,Stuart Spencer,70,99,57,73,58
S13251,Dr. Mitchell Velazquez DDS,83,69,73,65,98
S13252,Karen Hernandez,70,59,50,55,100
S13253,Debra Best,82,70,37,70,99
S13254,Joshua Johnson,74,71,52,38,100
S13255,Nicole Sanders,76,87,68,80,100
S13256,Brandi Newman,85,65,79,54,71
S13257,William Weber,75,76,98,87,100
S13258,Lisa Collins,54,33,33,88,58
S13259,Jennifer Fuller,94,66,38,40,64
S13260,Nathan Lam,31,54,91,99,98
S13261,James Smith,82,47,42,76,100
S13262,Theresa Gordon,97,53,53,81,51
S13263,Trevor Potter,43,49,43,31,100
S13264,Lisa Craig,54,45,60,59,60
S13265,Jamie Yoder,42,45,52,31,70
S13266,Melanie Foster,70,76,55,52,96
S13267,Jennifer Williams,92,31,99,33,95
S13268,Jennifer Mueller,34,79,84,61,100
S13269,Chad Fuentes,98,96,86,87,83
S13270,Michael Schroeder,37,88,36,61,50
S13271,Alicia Johnson,39,49,40,75,96
S13272,Scott Schroeder,77,91,94,51,87
S13273,Megan Aguilar,86,37,58,57,82
S13274,Linda Morrison,86,36,52,39,100
S13275,Cindy Rodriguez,67,50,82,69,61
S13276,Matthew Ferrell,71,47,44,36,82
S13277,David Singleton,98,84,42,74,100
S13278,Denise Spencer,59,68,85,44,100
S13279,Allison Deleon,79,89,42,97,72
S13280,Laura Waters,91,55,32,99,100
S13281,Steven Roberts,48,71,32,50,97
S13282,Kelly Thomas,81,40,71,43,84
S13283,Sheila Cole,91,47,39,48,63
S13284,Melissa Mcclure,84,69,44,57,72
S13285,Brandon Collins,45,53,64,42,74
S13286,David Kennedy,57,97,60,87,100
S13287,Daniel Burnett,74,91,89,46,54
S13288,Natalie Woodward,63,89,38,49,99
S13289,Cheryl Mcdonald,34,93,90,94,64
S13290,Derek Vargas,63,59,89,64,88
S13291,Carl Perry,36,72,44,77,72
S13292,Robert Sanders,92,73,90,52,58
S13293,Timothy Webb,61,80,93,92,50
S13294,Donna Allen,45,44,98,68,100
S13295,Brenda Martin,31,92,60,67,52
S13296,Gloria Moreno,84,78,98,45,100
S13297,Timothy Mercer,43,34,95,52,85
S13298,Kelly Morris,58,93,46,53,59
S13299,Timothy Solomon,82,74,92,84,97
S13300,Guy Roth,88,54,48,74,63
S13301,Rodney Romero,39,57,74,50,100
S13302,Denise Petersen,84,40,96,45,100
S13303,Ryan Bryan,88,81,47,59,88
S13304,Lisa Douglas,33,88,36,89,100
S13305,Julie Myers,74,35,48,67,69
S13306,Carla Stephenson,70,42,91,57,68
S13307,Jessica Mendoza,94,57,32,44,100
S13308,Linda Garcia,95,90,43,83,58
S13309,Brittany Dudley,59,43,70,82,100
S13310,Clayton Torres,51,44,39,98,67
S13311,Scott Nolan,55,48,82,46,100
S13312,Christy White,38,77,86,56,98
S13313,Ann Bauer,91,62,52,46,100
S13314,Vincent Lewis,99,46,42,56,100
S13315,Brooke Frye,98,58,73,71,99
S13316,Jennifer Smith,50,99,34,31,78
S13317,Lisa Oneill,32,80,51,49,70
S13318,Terri Turner,40,65,47,99,100
S13319,Jason Irwin,88,78,66,34,100
S13320,Dr. Kimberly Chavez DDS,90,76,44,78,59
S13321,Phillip Garcia,84,55,33,42,100
S13322,Travis Evans,59,57,58,36,84
S13323,Kevin Martin,89,76,96,93,95
S13324,Holly Boone DDS,38,76,49,33,90
S13325,Kelly Cruz,53,89,40,85,59
S13326,Adam Ramirez,51,49,84,45,82
S13327,Chad Middleton,95,59,87,51,70
S13328,Christopher Butler,87,77,88,53,56
S13329,Amanda Reed,55,80,40,84,100
S13330,Bradley Marsh,47,84,37,38,82
S13331,Amanda Moore,39,60,74,66,51
S13332,Christie Knapp,46,96,78,88,71
S13333,Joseph Davis,98,46,79,30,95
S13334,Joy Green,90,59,40,42,91
S13335,Max Rodriguez,80,49,78,48,74
S13336,David Lopez,75,69,66,95,88
S13337,Dr. Antonio Kelley DDS,35,30,89,70,100
S13338,Tina Howell,50,71,70,84,76
S13339,Elizabeth Gibbs,38,52,40,67,100
S13340,Brandon Castillo,95,75,57,33,100
S13341,John Morris,33,69,76,49,98
S13342,Melanie Day,40,53,79,59,100
S13343,Martha Beasley,91,81,69,84,91
S13344,Raymond Mueller,39,61,31,65,96
S13345,Austin Brown,30,68,62,99,89
S13346,Mark Silva,68,70,53,62,51
S13347,Kathleen Graves,30,65,68,93,87
S13348,David Conley,43,49,77,90,84
S13349,Christopher Hart,60,58,59,38,86
S13350,Brian Wallace,72,44,76,99,94
S13351,Leah Brooks,73,94,55,69,99
S13352,Pamela Bell,59,86,54,43,100
S13353,Gabriel Gallagher,58,66,36,39,100
S13354,Alexandria Ferguson,90,92,95,79,100
S13355,Susan Wilkinson,32,71,45,71,100
S13356,Mrs. Shelby Burton MD,35,33,70,76,64
S13357,Jessica Maxwell,35,51,94,88,56
S13358,Ricky Barnes,67,37,63,47,92
S13359,Dylan Garcia,45,58,99,67,54
S13360,Matthew Young,76,69,36,42,75
S13361,Danielle Walters,72,53,94,76,81
S13362,Mark Atkinson,77,59,82,30,81
S13363,Jason Rodriguez,52,72,72,75,52
S13364,Steven Wheeler,34,53,55,72,100
S13365,Dr. Audrey Harris,83,97,93,96,71
S13366,Tiffany Hopkins,32,72,62,58,68
S13367,Dave Johnson,44,89,79,41,62
S13368,Lori Hall,30,32,89,62,68
S13369,Matthew Smith,87,85,33,51,68
S13370,Melanie Carter,54,54,42,80,55
S13371,Jack Vasquez,50,88,35,97,100
S13372,Steven Smith,91,40,61,81,100
S13373,Scott Taylor,75,46,61,78,64
S13374,Richard Carroll,32,44,96,36,100
S13375,Tonya Perez,32,35,42,50,64
S13376,Gloria Chavez,39,69,43,75,92
S13377,Judith Burke,95,50,79,60,99
S13378,Joanna Castro,49,58,79,92,100
S13379,Sara White,99,91,68,36,71
S13380,Elizabeth Hill,60,73,52,42,87
S13381,Theresa Stafford,40,72,70,59,50
S13382,John Thomas,94,71,53,57,63
S13383,Felicia Coleman,83,41,80,78,100
S13384,Brittney Watkins,55,37,89,64,100
S13385,Dr. Rhonda Powers,59,62,51,40,100
S13386,Kirsten Campos,92,52,95,98,92
S13387,Carol Fisher,33,59,62,98,100
S13388,Todd Francis,85,94,79,89,100
S13389,Mrs. Jenna Davis,95,69,97,62,100
S13390,Sharon Wilkins,46,66,65,38,79
S13391,Nathan Johnson,92,67,73,95,60
S13392,Gary Young,73,96,68,52,97
S13393,Sara Anderson,82,84,67,58,87
S13394,Mr. William Morales,38,41,38,49,51
S13395,Brian Wright MD,34,70,45,97,84
S13396,Amber Davis,55,35,84,32,100
S13397,Diana Marshall,53,85,57,89,64
S13398,Joseph Williams,73,31,62,58,57
S13399,Justin Orr,46,48,57,72,50
S13400,Marcus Dyer DDS,63,90,90,47,100
S13401,Sandra Dickerson,73,88,56,99,52
S13402,Chad Adkins,68,84,89,87,72
S13403,Michael Green,52,82,49,85,85
S13404,Juan Baker,72,86,94,78,86
S13405,Adrian Richmond,86,71,42,48,58
S13406,Joyce Mclean,94,75,43,50,100
S13407,Lawrence Ray,85,64,53,87,52
S13408,Laura Miller,85,75,90,77,72
S13409,Jennifer Jackson,30,47,56,45,63
S13410,Kim Clark,90,96,87,53,77
S13411,Lori Burns,43,99,94,83,52
S13412,Terrance Smith,85,32,30,50,56
S13413,Justin Collins,85,58,57,69,68
S13414,Zachary Cox,73,52,82,50,50
S13415,Derek Martin,89,42,61,80,100
S13416,Lisa Meyer,68,74,54,60,60
S13417,Thomas Lopez,97,68,86,59,93
S13418,Fred Leon,78,46,57,53,89
S13419,Thomas Pham,89,41,62,83,50
S13420,Erin Ruiz,71,59,40,83,100
S13421,Richard Robertson,51,46,58,78,55
S13422,Robert Adams,37,72,52,35,74
S13423,Diane Boyd,69,59,90,51,100
S13424,Anthony Chapman,87,81,87,33,70
S13425,Laura Olson,47,72,43,58,63
S13426,Megan Mayo,76,43,63,35,99
S13427,Molly Rivera,64,40,36,51,60
S13428,David Callahan,72,69,31,43,100
S13429,Jacqueline Meza,96,99,80,74,78
S13430,Brian Henry,59,55,90,55,100
S13431,Melanie Dawson,81,73,86,72,96
S13432,Darlene Huff,42,53,45,91,90
S13433,Brittany Barnes,72,91,61,89,100
S13434,Tammy Anderson,73,90,41,37,55
S13435,Shawn Walker,84,69,81,67,84
S13436,Jeffrey Savage,84,42,91,35,73
S13437,Amy Chavez,87,83,42,61,58
S13438,Amber Gilbert,46,42,40,76,100
S13439,Michael Porter,55,98,82,61,57
S13440,Steven Hays,32,51,89,85,79
S13441,David Buchanan,44,62,51,48,76
S13442,Phillip Chandler,55,76,35,76,100
S13443,Gloria Smith,86,41,88,78,79
S13444,Joann Buck,79,54,56,33,69
S13445,Holly Conner,34,89,91,57,78
S13446,Susan Vargas,79,55,67,95,66
S13447,Vanessa Deleon,47,91,93,89,100
S13448,Richard Lawrence,95,41,38,33,100
S13449,Thomas Fuller,80,35,95,87,67
S13450,Alexandra Roberts,48,95,63,63,79
S13451,Steven Gomez,89,43,39,96,71
S13452,Shirley Romero,36,32,52,99,64
S13453,Kristy Kaufman,69,95,46,59,65
S13454,Carrie Clay,56,55,98,75,81
S13455,Nancy George,64,77,33,51,52
S13456,Daniel Jimenez,86,66,99,46,56
S13457,Kelly Parker,96,46,60,68,76
S13458,Alan Frazier,32,84,68,63,54
S13459,Vanessa Baker,68,96,52,84,66
S13460,Crystal Jones,63,64,33,70,79
S13461,Sherri Reed,48,50,40,93,100
S13462,Holly Hernandez,69,58,55,49,80
S13463,Susan Ward,69,76,77,52,100
S13464,Sarah Pratt,49,75,30,41,100
S13465,Megan Gonzalez,59,74,66,58,88
S13466,Jacob Calderon,78,55,94,92,100
S13467,Todd Smith,77,39,36,45,52
S13468,Linda Arnold,97,69,77,80,97
S13469,Kathryn Hubbard,70,93,61,96,58
S13470,Dr. Frances Payne,44,64,39,88,100
S13471,Teresa Wright,34,91,66,72,100
S13472,Devin Thompson,42,69,70,84,100
S13473,Jaime Howell,39,71,32,82,71
S13474,Edwin Davis,94,80,96,82,73
S13475,Vernon Cobb,77,41,62,50,69
S13476,Anthony Thomas,37,41,47,85,100
S13477,Dana Jones,76,99,52,33,98
S13478,Lori Olson,64,84,41,60,95
S13479,Jessica Perez,73,55,81,88,96
S13480,Matthew Long,95,47,72,77,71
S13481,Brandon Ewing,67,55,93,37,66
S13482,David Garcia,79,42,35,31,78
S13483,Joan Thompson,63,73,92,68,58
S13484,Andrea Nelson,95,40,92,82,52
S13485,Jaclyn Williams,38,96,91,37,100
S13486,Dr. Barbara Williams,85,69,87,40,73
S13487,David Tucker,55,66,50,76,92
S13488,Tiffany Poole,58,88,65,52,98
S13489,Melissa Fowler,77,60,53,41,100
S13490,Kevin Patel,37,59,37,94,71
S13491,Joshua Anderson,66,48,48,39,98
S13492,Erica Anderson,94,84,81,48,94
S13493,David Robinson,49,63,70,71,72
S13494,Caroline Farrell,53,33,56,80,100
S13495,Danielle Powell,30,70,75,86,80
S13496,Laura Reyes,84,99,83,54,100
S13497,Sarah Cook,58,99,41,91,100
S13498,Billy Cook,78,51,35,30,100
S13499,Dawn Simon,83,77,94,60,100
S13500,Thomas Smith,55,40,82,77,99
S13501,Christopher Horne,55,85,47,53,93
S13502,Zachary Knox,46,48,79,76,91
S13503,Elizabeth Benitez,36,45,61,63,100
S13504,Kathy Romero,38,61,42,43,59
S13505,Paula Gould,73,32,71,42,61
S13506,Mary Morris,80,58,71,87,80
S13507,Robert Sullivan,44,32,74,62,100
S13508,Regina Harrington,55,99,74,30,53
S13509,Erica Davis DDS,76,53,62,84,100
S13510,Lisa Harris,46,51,91,38,100
S13511,Joseph Brown,44,68,86,36,54
S13512,Robert Rich,30,54,71,73,56
S13513,Nicholas Delgado,49,89,87,43,65
S13514,Christina Powell,71,86,71,95,73
S13515,Annette Roman,64,83,48,82,76
S13516,Arthur Wilson,76,48,69,64,85
S13517,Angela Weeks,67,77,67,59,79
S13518,Alexandria Jones,30,96,61,83,53
S13519,Brett Martinez,72,30,71,61,100
S13520,Thomas Carter,57,43,97,53,69
S13521,Mrs. Christina Martin,92,57,88,64,73
S13522,Lisa Stewart,95,87,88,45,52
S13523,Cynthia Underwood,56,57,75,50,73
S13524,Tracy Lester,31,52,99,96,75
S13525,Stephen Schwartz,69,49,88,34,87
S13526,Aaron Bishop,95,60,35,72,85
S13527,Jeffrey Young,81,48,79,99,88
S13528,Travis Griffin,54,62,34,90,81
S13529,Eric Alvarado,59,87,67,95,100
S13530,Thomas Pace,91,71,58,51,91
S13531,Gary Webb,74,86,44,37,89
S13532,Karen Duncan,72,54,85,62,67
S13533,James Stevens,93,96,35,84,61
S13534,Michael Young,34,72,49,50,100
S13535,Maria Foster,34,86,50,94,100
S13536,Sara Hunter,69,86,73,42,55
S13537,Jessica Moses,57,52,58,94,100
S13538,Todd Parsons,38,58,87,81,50
S13539,Laurie Henry,80,60,50,46,89
S13540,Jonathan Coleman,77,44,86,96,61
S13541,Ronald Baker,35,68,32,55,100
S13542,Scott Smith,90,46,57,59,87
S13543,Cindy Meza,95,67,66,73,87
S13544,Anthony Alvarado,97,92,58,64,98
S13545,Felicia Martinez,65,75,69,68,80
S13546,Jose Juarez,89,54,48,34,83
S13547,Sandra Martin,81,37,44,42,59
S13548,Abigail Stone,93,45,58,59,81
S13549,Juan Smith,95,71,39,60,79
S13550,Jessica Murray,47,71,35,46,65
S13551,John Chang,37,46,67,73,100
S13552,Gary Dunn,58,82,79,69,70
S13553,Derrick Mitchell,45,49,38,68,54
S13554,Jennifer Leblanc,68,35,32,46,68
S13555,Scott Finley,70,71,64,53,61
S13556,Michael Henry DDS,69,52,66,78,50
S13557,Christopher Cook,99,48,67,63,100
S13558,Janice Garcia,56,63,30,53,100
S13559,Aaron Clark,31,41,73,91,56
S13560,Andrea Rowland,60,33,91,78,95
S13561,Marissa Gallagher,95,78,78,82,100
S13562,Anna Perez,55,87,87,60,80
S13563,Danielle Olsen,82,42,46,38,64
S13564,Steve Adams,61,76,88,64,100
S13565,Melissa Williams,43,88,69,58,81
S13566,Jordan Wilcox,30,46,96,85,53
S13567,Jennifer Webb,99,93,36,83,100
S13568,Jeffrey Mitchell,99,89,64,31,52
S13569,Misty Cruz,34,32,64,68,100
S13570,Kara Johnson,46,63,92,99,100
S13571,Kyle Shaw,46,86,50,30,55
S13572,Steven Woods,69,88,93,42,50
S13573,Brandon Montoya,51,65,86,49,77
S13574,Faith Torres,62,69,81,59,69
S13575,Dustin Pierce,43,83,98,36,100
S13576,Gabriel Bailey,49,63,36,70,93
S13577,Kelly Ferguson,44,66,58,34,100
S13578,Gregory Parker,88,33,74,61,100
S13579,Christina Phillips,63,77,76,81,53
S13580,Timothy Barber,63,85,74,93,68
S13581,Philip Valentine,92,37,75,40,99
S13582,Vincent Clark,75,60,35,39,68
S13583,Michael Williams,38,34,78,53,84
S13584,Kim Lowe,95,84,84,74,61
S13585,Erika Johnson,63,84,35,85,100
S13586,Michelle Roth,95,99,95,63,99
S13587,Amy Carey,48,95,81,76,100
S13588,Jesse Lindsey,74,66,86,67,86
S13589,Chloe Smith,65,50,83,66,100
S13590,Nicole Williams,38,61,67,83,100
S13591,Nancy Reese,46,73,41,99,72
S13592,Joel Barton,44,87,54,78,100
S13593,Andrea Williams,72,44,53,56,100
S13594,Beth Miller,78,86,81,90,82
S13595,Richard Norris,45,53,58,70,96
S13596,Yesenia Patton,73,51,49,53,84
S13597,John Deleon,50,86,32,66,88
S13598,April Clark,62,79,56,53,88
S13599,Paula Barnes,67,98,52,79,53
S13600,Tanya Holloway,72,80,53,40,100
S13601,Aaron Day,61,46,89,63,64
S13602,Michael Smith,43,43,44,35,100
S13603,Michael Sheppard,34,51,96,39,52
S13604,Stephanie Green,36,43,63,53,88
S13605,Monica Calhoun,37,84,34,88,97
S13606,Stephen Rogers,95,65,52,84,100
S13607,Devin Rollins,51,72,37,94,100
S13608,Diane Kane,71,34,63,59,90
S13609,Travis Solis,32,39,69,95,62
S13610,Jason Davis,34,41,91,44,54
S13611,Steven Carpenter,63,68,77,57,82
S13612,Miss Lindsey Harris,60,64,63,64,100
S13613,Kelsey Rivera,38,76,34,62,76
S13614,Ann Wilson,80,42,64,43,88
S13615,Keith Greene,36,60,31,46,53
S13616,Julia Garcia,45,88,31,98,83
S13617,Ronald Mcneil,36,39,35,49,55
S13618,Miss Megan Williams MD,53,79,57,34,100
S13619,Anthony Adams,91,99,41,40,59
S13620,Anthony Mckay,83,77,31,85,76
S13621,Paige Howard,91,56,67,94,77
S13622,Stephanie Prince,90,44,70,88,63
S13623,Kelly Stevens,69,38,84,45,100
S13624,Alyssa Booker,91,66,44,64,86
S13625,Darrell Anderson,59,41,77,68,81
S13626,Jessica Owens,73,46,54,55,69
S13627,Rhonda White,92,33,94,73,94
S13628,Valerie Francis,99,95,66,61,89
S13629,Rebecca Mccormick,36,92,44,63,98
S13630,Mr. Terry Murillo,81,91,78,55,92
S13631,Emily Payne,95,90,77,35,95
S13632,Amy White,77,95,47,76,66
S13633,Austin Carter,37,90,44,34,100
S13634,Brandon Kelly,46,79,54,71,59
S13635,Gwendolyn Drake,98,85,97,45,98
S13636,Heidi Brock,77,62,97,79,63
S13637,Mr. James Reed,64,85,67,33,92
S13638,Brandon Lopez,85,31,80,84,58
S13639,Virginia Howard,76,78,42,88,100
S13640,Adrian Graham,75,72,66,65,90
S13641,Lisa Walter,31,73,94,80,70
S13642,Kimberly Woods,77,85,34,96,58
S13643,Jesus Crawford,91,91,61,63,74
S13644,Mitchell Huber,49,98,36,59,57
S13645,Scott Cherry,92,79,56,86,81
S13646,Steven Stewart,64,71,73,30,64
S13647,Ariel Cross,31,93,40,72,81
S13648,Lindsey Stuart,39,62,40,42,90
S13649,David Shepherd,59,79,50,87,100
S13650,Ashley Johnson,94,54,90,89,100
S13651,Alicia Carson,57,99,51,90,77
S13652,Michael Collins,85,77,50,50,100
S13653,Jonathan Anderson,81,31,93,64,81
S13654,Elizabeth Ellis,58,39,41,40,100
S13655,Monica Alvarado,87,54,45,85,51
S13656,Sarah Waller,40,80,31,99,73
S13657,Justin Carter,48,91,43,59,80
S13658,Dennis Crosby,79,78,43,96,100
S13659,George Garcia II,88,91,31,71,75
S13660,Karen Tucker,64,71,31,64,96
S13661,Bradley Hall,50,98,82,98,90
S13662,Gerald Henderson,69,53,70,44,68
S13663,Stephanie Mendez,87,52,86,88,100
S13664,Cody Munoz,39,38,32,74,70
S13665,Jennifer Mitchell,68,31,77,51,56
S13666,Kimberly Morrison,77,36,57,61,71
S13667,Sean Harris,60,65,54,46,65
S13668,Ethan Smith,38,70,37,97,88
S13669,Patricia Rice,66,40,42,53,91
S13670,Vanessa Howard,50,33,82,62,100
S13671,Justin Butler,35,80,49,52,91
S13672,Andrew Willis,94,80,82,75,74
S13673,Kristina Martin,44,97,68,57,100
S13674,Kim Rivera,42,32,56,70,94
S13675,Derrick Thomas,36,47,87,38,89
S13676,Cynthia Williams,75,89,51,79,82
S13677,Brian Gonzales,59,44,47,97,65
S13678,Emily Parker,79,89,32,65,67
S13679,Cynthia Walker,96,31,36,49,100
S13680,Mike Johnson,92,61,56,50,83
S13681,Linda Briggs,41,54,36,93,90
S13682,Jillian Reid,95,55,98,87,100
S13683,Kevin Smith,41,72,34,79,73
S13684,Morgan Jimenez,32,95,68,40,100
S13685,Jeffrey Reid,71,71,77,81,100
S13686,Curtis Arroyo,56,74,98,61,86
S13687,Laura Morris,87,94,56,52,52
S13688,Jordan Thomas,55,59,67,94,100
S13689,Ashley Harrison DDS,56,84,55,73,55
S13690,Theresa Stewart,40,46,92,89,57
S13691,Aaron Salazar,86,64,93,91,65
S13692,Kathleen Lewis,33,48,53,49,98
S13693,Michael Chapman,89,97,54,81,82
S13694,Ryan Khan,86,41,82,63,100
S13695,Joshua Ray,96,96,58,80,52
S13696,Ashley Wilson,63,58,48,36,100
S13697,Jasmine Poole,85,30,83,32,80
S13698,Kenneth Johnston,71,71,70,79,55
S13699,Maria Cunningham,33,69,68,54,86
S13700,Kimberly Morris,41,52,89,73,100
S13701,Michael Blair,34,58,37,31,78
S13702,Destiny Rivera,43,72,93,54,54
S13703,Natalie Murphy,68,88,58,49,61
S13704,Brian Hurley,76,62,78,45,89
S13705,Eric Obrien,48,68,83,36,70
S13706,Lorraine Cummings,53,91,72,69,59
S13707,Margaret Gomez,68,93,56,80,100
S13708,Francis Abbott,37,51,61,53,58
S13709,Jean West,61,72,81,72,70
S13710,Emily Galvan,49,56,94,84,95
S13711,Curtis Massey,47,80,52,58,83
S13712,Cody Chambers DDS,93,64,48,30,100
S13713,Lauren Waters,41,39,96,95,100
S13714,Jennifer Avila,72,33,36,41,93
S13715,Brian Carey,89,99,74,46,100
S13716,Jeffrey Jimenez,95,70,63,32,58
S13717,Madison Miller,45,43,65,44,100
S13718,Melissa Lee,44,50,34,78,53
S13719,Rachel Burgess,78,39,61,94,60
S13720,Charles Allen,57,74,78,89,60
S13721,Bryan Keith,98,33,66,60,53
S13722,Gerald Hopkins,47,45,61,52,76
S13723,Michele Morris,93,87,47,61,100
S13724,Karen Andrews,60,66,66,76,81
S13725,Phillip Thompson,39,81,65,54,70
S13726,Bailey Harris,41,89,75,95,87
S13727,Nathaniel Edwards,83,51,95,39,85
S13728,Amy Dixon,32,97,50,65,89
S13729,Jose Roman,85,83,55,36,100
S13730,Robert Jones,46,73,36,57,100
S13731,Mrs. Desiree Higgins PhD,80,45,73,68,80
S13732,Stephen Patel,36,88,49,57,71
S13733,Michael Arroyo,73,93,78,87,82
S13734,Christine Orozco,55,45,89,39,60
S13735,Todd Simon,78,59,82,74,70
S13736,Mr. Marvin Mathis MD,91,89,75,83,54
S13737,Kimberly Ashley,89,64,38,68,92
S13738,Blake Taylor,45,98,63,31,100
S13739,Jessica Manning,85,52,79,81,89
S13740,Sharon Harper,77,51,30,91,100
S13741,Cynthia Peterson,97,95,59,31,100
S13742,Kimberly Hall,74,52,48,89,100
S13743,Ryan Thompson,40,57,42,92,82
S13744,Donald Gibson,89,57,40,56,52
S13745,James Ortiz,67,89,89,35,56
S13746,Timothy House,60,93,90,97,82
S13747,Douglas Beard,34,49,71,45,98
S13748,Rhonda Levine,47,54,69,45,64
S13749,Cynthia Gamble,43,47,67,48,100
S13750,Charles Cline,32,55,80,91,100
S13751,Michele Raymond,59,69,34,30,66
S13752,Lori Murphy,33,30,73,97,100
S13753,Marvin Strong,88,57,30,40,54
S13754,Timothy Cain,37,46,68,37,100
S13755,Christine Schaefer,49,98,67,52,100
S13756,James Andrade,35,77,83,32,100
S13757,Kimberly Garrison,65,66,41,58,59
S13758,Michael Johnson,58,86,66,95,100
S13759,Gloria Woodward,49,70,41,38,79
S13760,Susan Koch,53,60,99,70,76
S13761,Dylan Howard,35,69,82,92,100
S13762,Robin Gutierrez,35,85,91,59,58
S13763,Grant Moore,97,65,50,65,57
S13764,Nancy Wright,73,76,36,79,100
S13765,Lisa Alvarez,82,70,98,75,100
S13766,Ronnie Myers,42,82,69,94,72
S13767,Cassie Brown,35,40,54,42,67
S13768,Tracy Barnes,91,62,41,41,67
S13769,Nathan Robinson,72,74,59,37,100
S13770,Jorge Owens,54,70,59,75,69
S13771,Larry Wilson,45,95,63,56,59
S13772,Richard Perkins,32,37,70,94,100
S13773,Courtney Johnson,89,84,71,58,95
S13774,Kevin Guzman,60,98,99,35,97
S13775,Jennifer Porter,52,44,80,85,61
S13776,Brianna Perkins,60,83,76,88,76
S13777,Haley Lindsey,75,89,79,79,97
S13778,Ruben Anderson,86,37,43,48,73
S13779,Gregory Phillips,68,64,43,93,71
S13780,Teresa Moore,93,96,39,89,55
S13781,Dorothy Nelson,39,32,57,92,55
S13782,Nicole Scott,69,33,36,44,72
S13783,Brenda Raymond,31,50,57,69,100
S13784,Eric Ferrell,92,62,42,63,100
S13785,Terry Powell,46,47,90,69,90
S13786,John Stanton,43,74,69,76,100
S13787,Patrick Davis,93,66,53,35,100
S13788,Jennifer Callahan,64,89,93,70,86
S13789,Rebecca Montgomery,43,58,79,84,100
S13790,Joseph Harrison,81,79,86,89,72
S13791,Michael Rodriguez,37,87,94,62,67
S13792,Brian Russell,95,94,44,81,88
S13793,Hannah Graham,36,79,80,32,100
S13794,Lisa Schneider,43,35,89,83,50
S13795,John Williams,77,56,53,69,83
S13796,Jennifer Humphrey,84,67,84,47,58
S13797,Patricia Reid,67,87,68,80,63
S13798,Margaret Mahoney,48,96,79,47,64
S13799,Crystal Evans,83,58,49,43,74
S13800,Jennifer Nichols,54,70,95,84,72
S13801,Amanda Ray,97,48,76,94,100
S13802,Mrs. Pamela Collins,70,81,51,92,72
S13803,Tiffany Johnson,86,39,54,70,70
S13804,Thomas Miller,70,44,31,97,64
S13805,Amy Gonzalez,38,66,76,57,100
S13806,Katherine Castaneda,59,35,89,62,70
S13807,Jose Sutton,65,62,87,31,75
S13808,Mary Nunez,54,83,40,70,100
S13809,Daniel Jones,68,32,89,84,86
S13810,Courtney Harris,84,30,30,50,98
S13811,Johnny Odom,78,77,32,41,100
S13812,Angela Freeman MD,96,85,54,41,78
S13813,Kevin Garcia,76,57,35,35,100
S13814,Mr. Brent Murillo,52,83,64,45,100
S13815,Dr. Ian Gross DDS,57,60,88,85,100
S13816,Nathan Benitez,30,75,96,60,97
S13817,Lisa Gilbert,50,47,74,52,70
S13818,Travis Hanna,31,96,56,30,100
S13819,Thomas Howard,31,81,78,65,88
S13820,Amanda Anderson,52,31,51,51,77
S13821,Kevin Lane,68,98,50,44,95
S13822,John Williams,49,41,86,56,100
S13823,Carla Holloway,93,63,44,47,64
S13824,Jessica Moore,31,96,86,48,100
S13825,Kenneth Rodriguez,71,67,38,94,86
S13826,Elizabeth Davila,33,40,48,42,100
S13827,Heather Roberts,66,57,61,51,57
S13828,James James,62,74,87,85,58
S13829,Timothy Haas,40,77,73,36,64
S13830,Brad Henderson,40,60,87,90,80
S13831,Cheryl Lynch,65,57,36,68,75
S13832,Mrs. April Larson DVM,55,43,35,66,82
S13833,Sarah Carr,63,42,63,66,60
S13834,Matthew Murray,86,77,55,97,87
S13835,Lisa Cruz,74,44,62,94,61
S13836,Lisa Stanton,53,75,35,37,100
S13837,Tanya Jones,70,31,91,62,100
S13838,Sheila Brown,31,42,47,62,82
S13839,Jennifer Jackson,98,53,71,93,70
S13840,Heather Peterson,56,92,74,93,62
S13841,Craig Brady,62,41,73,72,95
S13842,Dawn Velasquez,53,81,56,45,84
S13843,Aaron Fisher,43,89,44,42,90
S13844,Tony Alexander,81,32,83,77,82
